Wall time,Step,Value
1599872374.5060403,633230,2.0040061473846436
1599872634.526075,633930,1.981770634651184
1599872821.5492716,634430,1.9711068868637085
1599873082.066944,635130,1.97541344165802
1599873304.7485845,635730,1.9834401607513428
1599873790.903692,637030,1.9773067235946655
1599874757.0728858,639630,1.9314640760421753
1599875837.2280872,641640,1.9652706384658813
1599875946.7447999,641940,1.94472074508667
1599876093.2997434,642340,1.9292742013931274
1599876130.480787,642440,1.9571573734283447
1599876389.4300232,643140,1.9265131950378418
1599877020.881289,644840,1.9497758150100708
1599877426.595052,645940,1.935611605644226
1599877836.8712022,647040,1.9655430316925049
1599878097.7914097,647740,1.939724326133728
1599878321.2116935,648340,1.9510536193847656
1599879556.9905248,650750,1.9596004486083984
1599881588.7660055,656250,1.9404592514038086
1599881737.6419601,656650,1.9574114084243774
1599882220.2542737,657950,1.9368654489517212
1599882629.2465796,659050,1.9274955987930298
1599882779.0818295,659450,1.9359420537948608
1599883076.8223448,660250,1.9242197275161743
1599883113.6315663,660350,1.9549732208251953
1599883605.9095902,660760,1.9033849239349365
1599883935.8712964,661660,1.8934897184371948
1599883972.419214,661760,1.9109076261520386
1599884339.12387,662760,1.9263311624526978
1599884375.292424,662860,1.9193860292434692
1599884411.9862769,662960,1.9213533401489258
1599884709.7846575,663760,1.9053397178649902
1599885452.238246,665760,1.9417030811309814
1599886344.6759555,668160,1.9019193649291992
1599886566.8243678,668760,1.9246571063995361
1599886604.174714,668860,1.9217585325241089
1599886715.824635,669160,1.9149450063705444
1599887083.9529572,670160,1.909336805343628
1599887759.0694742,671070,1.896740436553955
1599887867.6230555,671370,1.921114206314087
1599888232.8228898,672370,1.9037529230117798
1599888415.7305658,672870,1.9083603620529175
1599889755.2218347,676470,1.9026389122009277
1599890090.5068781,677370,1.9210172891616821
1599890165.0094328,677570,1.9249334335327148
1599890314.0929317,677970,1.9252252578735352
1599890538.3616579,678570,1.9408514499664307
1599890649.4204283,678870,1.8976531028747559
1599890910.3576727,679570,1.9404737949371338
1599891204.108483,680370,1.9249048233032227
1599891314.6749842,680670,1.9370909929275513
1599891949.326015,681480,1.910284161567688
1599892096.3949358,681880,1.8790146112442017
1599892244.4053788,682280,1.9499399662017822
1599893090.6640668,684580,1.9316483736038208
1599893238.5771224,684980,1.9128272533416748
1599893496.8887835,685680,1.963000774383545
1599893645.5273976,686080,1.92263925075531
1599894055.1279547,687180,1.8855947256088257
1599894502.7632153,688380,1.9331562519073486
1599895096.7635462,689980,1.8996418714523315
1599896358.7576447,692490,1.8880760669708252
1599896911.002255,693990,1.8737775087356567
1599897429.0386808,695390,1.9017480611801147
1599897578.992098,695790,1.8952183723449707
1599897728.3053179,696190,1.9303646087646484
1599898027.8438601,696990,1.9108257293701172
1599898250.833194,697590,1.921794056892395
1599898287.4383273,697690,1.9035682678222656
1599898921.5386603,699390,1.9310226440429688
1599899256.5662987,700290,1.9357845783233643
1599899822.6805947,700900,1.9149879217147827
1599900116.3750618,701700,1.9129436016082764
1599900225.9440894,702000,1.8871052265167236
1599901038.6556299,704200,1.9280638694763184
1599901669.5134802,705900,1.914608359336853
1599901817.3018599,706300,1.9163910150527954
1599902113.648654,707100,1.8818179368972778
1599902224.6462364,707400,1.906862497329712
1599902445.7460978,708000,1.8938931226730347
1599903114.9643466,709800,1.9233802556991577
1599903189.5603254,710000,1.9430041313171387
1599904194.6276348,711810,1.9221447706222534
1599904340.5098507,712210,1.9208801984786987
1599904449.792071,712510,1.9116442203521729
1599905119.1393127,714310,1.9288406372070312
1599905267.1245844,714710,1.8978708982467651
1599905527.9079146,715410,1.891233205795288
1599906010.0445333,716710,1.8915600776672363
1599906232.8697145,717310,1.91188383102417
1599906756.1039298,718710,1.9147695302963257
1599907202.4712353,719910,1.9206653833389282
1599907462.411044,720610,1.9059425592422485
1599908082.6094508,721420,1.8965550661087036
1599908373.74092,722220,1.8820405006408691
1599908410.8209875,722320,1.885014533996582
1599908741.1027832,723220,1.8912962675094604
1599909220.836163,724520,1.8790479898452759
1599909369.0540822,724920,1.9354839324951172
1599909887.1055682,726320,1.9525556564331055
1599910332.2348783,727520,1.9247586727142334
1599910370.3007808,727620,1.9323701858520508
1599910630.0829434,728320,1.9313336610794067
1599911150.5042782,729720,1.9060393571853638
1599911371.6507316,730320,1.9283381700515747
1599911971.5862167,731030,1.8813341856002808
1599912044.1279318,731230,1.877871036529541
1599912372.3521724,732130,1.8667982816696167
1599912444.818346,732330,1.9054228067398071
1599912481.5498092,732430,1.9196689128875732
1599913185.0150044,734330,1.8944586515426636
1599913296.1152422,734630,1.8649365901947021
1599913631.9903233,735530,1.938907504081726
1599914115.0847802,736830,1.9267773628234863
1599914633.9364064,738230,1.9101905822753906
1599915008.5280294,739230,1.9401687383651733
1599915933.2535615,740840,1.9278143644332886
1599916335.2527697,741940,1.8842628002166748
1599917000.6941268,743740,1.8883830308914185
1599917372.4352992,744740,1.9091947078704834
1599917409.3583434,744840,1.9077244997024536
1599917630.3722546,745440,1.9189693927764893
1599917890.6225896,746140,1.9051276445388794
1599918038.8507314,746540,1.9210370779037476
1599918076.1666322,746640,1.93032705783844
1599918113.152768,746740,1.8602648973464966
1599918929.0895085,748940,1.8982793092727661
1599918966.1369393,749040,1.9524867534637451
1599919114.4181337,749440,1.9014668464660645
1599919189.1869981,749640,1.9202138185501099
1599919525.5138967,750540,1.9044528007507324
1599920020.1648922,750950,1.902007818222046
1599921086.0964305,753850,1.914338231086731
1599921123.969711,753950,1.8989484310150146
1599921456.935779,754850,1.9390428066253662
1599921568.4087892,755150,1.9064431190490723
1599921829.796039,755850,1.8950345516204834
1599922200.1874392,756850,1.8809505701065063
1599922237.4753678,756950,1.9061404466629028
1599922275.08354,757050,1.9023408889770508
1599922312.680313,757150,1.884676218032837
1599922498.4778552,757650,1.9290863275527954
1599922722.046193,758250,1.927960991859436
1599922870.8462539,758650,1.906911849975586
1599922944.7507832,758850,1.9162577390670776
1599923536.964976,760450,1.9203853607177734
1599924088.7733169,761060,1.9132612943649292
1599924125.027392,761160,1.8803304433822632
1599924417.2317262,761960,1.8806530237197876
1599925117.3326805,763860,1.8870887756347656
1599925746.0405626,765560,1.908319354057312
1599926707.7236729,768160,1.917077660560608
1599927558.1768684,770460,1.9263297319412231
1599928157.935518,771170,1.8933510780334473
1599928377.1323888,771770,1.893768310546875
1599928488.0419514,772070,1.8816951513290405
1599929636.2625313,775170,1.9092825651168823
1599929673.4278939,775270,1.9171634912490845
1599930266.2078512,776870,1.911326289176941
1599930303.3504822,776970,1.9137098789215088
1599930671.5539773,777970,1.8848353624343872
1599930782.7083564,778270,1.9010790586471558
1599930856.0195527,778470,1.945244550704956
1599931261.4530742,779570,1.9396692514419556
1599931484.2958562,780170,1.9345492124557495
1599931596.0788536,780470,1.9387303590774536
1599932090.0423732,780880,1.9372198581695557
1599932746.9121394,782680,1.9184151887893677
1599932783.9144006,782780,1.915560245513916
1599932932.8478744,783180,1.9127787351608276
1599933043.276494,783480,1.8782968521118164
1599933118.0048249,783680,1.9236977100372314
1599933638.071902,785080,1.938991665840149
1599933786.1977854,785480,1.9164440631866455
1599934193.4043815,786580,1.927977442741394
1599934304.422442,786880,1.9042718410491943
1599935042.9916432,788880,1.9124641418457031
1599935338.777254,789680,1.9561119079589844
1599935710.1436179,790680,1.8996260166168213
1599935747.4643052,790780,1.9420137405395508
1599936492.469229,791890,1.901220440864563
1599937341.3855848,794190,1.9002571105957031
1599937526.439538,794690,1.9003963470458984
1599938155.804268,796390,1.8960148096084595
1599939012.226618,798690,1.9096590280532837
1599939791.2128608,800790,1.9066286087036133
1599940171.2999065,800900,1.9083373546600342
1599940316.022271,801300,1.889374852180481
1599940462.1142955,801700,1.9177441596984863
1599941127.881808,803500,1.8936729431152344
1599941349.2328322,804100,1.9033564329147339
1599941386.8161185,804200,1.9057101011276245
1599942946.512427,808400,1.9033201932907104
1599943243.7220159,809200,1.9068008661270142
1599943540.1445653,810000,1.9176336526870728
1599943577.9278445,810100,1.902965784072876
1599944548.3063374,811810,1.887939453125
1599944842.0078065,812610,1.889856219291687
1599945027.3323035,813110,1.8969053030014038
1599945176.2315412,813510,1.9054903984069824
1599945583.1145828,814610,1.9088070392608643
1599946030.2365773,815810,1.9008543491363525
1599946141.6625667,816110,1.8812241554260254
1599946216.2449398,816310,1.8927726745605469
1599946365.0372713,816710,1.9129513502120972
1599946660.597713,817510,1.9094287157058716
1599949218.2587242,823520,1.901750087738037
1599949440.481988,824120,1.9136310815811157
1599949478.016406,824220,1.9131742715835571
1599949552.1276665,824420,1.9022064208984375
1599950110.555198,825920,1.913881778717041
1599950369.7042391,826620,1.9412169456481934
1599951223.285139,828920,1.9138190746307373
1599951373.7305167,829320,1.9037667512893677
1599951779.900842,830420,1.9143140316009521
1599951890.2534976,830720,1.9087560176849365
1599952856.0133255,832430,1.8807176351547241
1599953076.9195518,833030,1.8970377445220947
1599953557.930722,834330,1.9078123569488525
1599954300.298341,836330,1.910476803779602
1599954634.8807569,837230,1.9203155040740967
1599955155.1165555,838630,1.9261422157287598
1599955228.5261626,838830,1.886106252670288
1599955303.1776118,839030,1.8911513090133667
1599955636.9973152,839930,1.9070475101470947
1599955968.6813972,840830,1.8901782035827637
1599956605.7988338,841640,1.9279754161834717
1599957341.8662934,843640,1.9043290615081787
1599957416.4659436,843840,1.902995228767395
1599957528.5634043,844140,1.8754597902297974
1599957602.8298047,844340,1.9052739143371582
1599957826.0790539,844940,1.9064213037490845
1599958276.1798935,846140,1.8796348571777344
1599958314.107962,846240,1.88743257522583
1599958574.2299159,846940,1.9075987339019775
1599958687.5553331,847240,1.8955929279327393
1599958874.5418077,847740,1.9081517457962036
1599959136.5373795,848440,1.9163018465042114
1599959210.458439,848640,1.9120254516601562
1599961446.241368,853750,1.8990399837493896
1599961857.0244458,854850,1.870617389678955
1599961968.7007031,855150,1.8799901008605957
1599962152.776242,855650,1.9125531911849976
1599962746.2950132,857250,1.8951092958450317
1599962894.045828,857650,1.890236496925354
1599962931.1258585,857750,1.92827570438385
1599963005.3633413,857950,1.8986871242523193
1599963116.0335796,858250,1.9120339155197144
1599963376.2573407,858950,1.8904978036880493
1599963524.873705,859350,1.9140315055847168
1599963672.2206483,859750,1.945063829421997
1599964007.070804,860650,1.9053287506103516
1599964044.800622,860750,1.882059097290039
1599964573.0287697,861260,1.869553565979004
1599964717.8898702,861660,1.89969003200531
1599964755.2814443,861760,1.913367748260498
1599965305.8573139,863260,1.8923293352127075
1599966462.2530751,866360,1.8962528705596924
1599966911.090617,867560,1.905493974685669
1599967173.2770758,868260,1.889675259590149
1599967359.2873557,868760,1.9156471490859985
1599967879.918654,870160,1.9198414087295532
1599968541.005786,871070,1.849636197090149
1599969091.5159326,872570,1.8531538248062134
1599969497.0883882,873670,1.9436973333358765
1599969756.9902766,874370,1.9268529415130615
1599969794.4290216,874470,1.8825935125350952
1599969905.608212,874770,1.8836299180984497
1599970128.2572587,875370,1.925750732421875
1599971543.4171448,879170,1.9117980003356934
1599971654.1357734,879470,1.9001572132110596
1599971728.7565622,879670,1.9322360754013062
1599971839.9050632,879970,1.9124313592910767
1599971877.0497093,880070,1.9338423013687134
1599972026.1883779,880470,1.9059092998504639
1599973545.4563327,883680,1.9178228378295898
1599974061.91685,885080,1.9111080169677734
1599975064.8262763,887780,1.9058326482772827
1599975287.508006,888380,1.932955265045166
1599975436.0507667,888780,1.9224389791488647
1599976108.5474033,890580,1.9157705307006836
1599976621.5092964,891090,1.8513699769973755
1599976951.7599125,891990,1.9130487442016602
1599977171.6546307,892590,1.9223936796188354
1599977283.1024277,892890,1.8909863233566284
1599977393.6656618,893190,1.9187626838684082
1599978172.3351498,895290,1.893417239189148
1599978581.3970492,896390,1.9225033521652222
1599979063.3267024,897690,1.907539963722229
1599979100.5243535,897790,1.9106154441833496
1599979470.9237454,898790,1.9322515726089478
1599979581.3576581,899090,1.9032553434371948
1599979728.5830817,899490,1.921823263168335
1599980699.3707893,901200,1.9037915468215942
1599980773.1066573,901400,1.9205430746078491
1599980883.0178008,901700,1.9137985706329346
1599981656.9876282,903800,1.8855010271072388
1599981731.228778,904000,1.9103821516036987
1599981915.621338,904500,1.911583423614502
1599982323.360003,905600,1.9252842664718628
1599982580.8245673,906300,1.8931429386138916
1599982617.7134893,906400,1.925536870956421
1599982767.8896437,906800,1.8939343690872192
1599983400.427763,908500,1.8772064447402954
1599983622.7587018,909100,1.9140821695327759
1599983993.756849,910100,1.9336313009262085
1599984067.9637454,910300,1.9215205907821655
1599984294.054595,910900,1.8861773014068604
